id,比赛时间,必发交易量,更新时间差_小时,必发更新时间
"2030316	2023-08-05 01:00:00	\N	2030316	34	2023-08-03 14:50:01",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	1	2023-08-05 23:50:10",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	2	2023-08-05 22:50:10",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	3	2023-08-05 21:50:10",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	4	2023-08-05 20:50:10",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	5	2023-08-05 19:50:10",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	6	2023-08-05 18:50:12",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	7	2023-08-05 17:50:13",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	8	2023-08-05 16:50:13",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	9	2023-08-05 15:50:12",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	10	2023-08-05 14:50:12",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	11	2023-08-05 13:50:12",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	12	2023-08-05 12:50:11",,,,
"2030315	2023-08-06 01:00:00	\N	2030315	13	2023-08-05 11:50:11",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	0	2023-07-30 19:50:08",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	1	2023-07-30 18:50:08",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	2	2023-07-30 17:50:07",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	3	2023-07-30 16:50:07",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	4	2023-07-30 15:50:07",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	5	2023-07-30 14:50:07",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	6	2023-07-30 13:50:07",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	7	2023-07-30 12:50:07",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	8	2023-07-30 11:50:07",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	9	2023-07-30 10:50:07",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	10	2023-07-30 09:50:07",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	20	2023-07-29 23:50:13",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	21	2023-07-29 22:50:13",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	22	2023-07-29 21:50:12",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	23	2023-07-29 20:50:12",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	24	2023-07-29 19:50:12",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	25	2023-07-29 18:50:15",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	26	2023-07-29 17:50:13",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	27	2023-07-29 16:50:13",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	28	2023-07-29 15:50:13",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	29	2023-07-29 14:50:13",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	30	2023-07-29 13:50:13",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	31	2023-07-29 12:50:13",,,,
"2030312	2023-07-30 20:00:00	\N	2030312	32	2023-07-29 11:50:13",,,,
"2030311	2023-07-29 20:00:00	\N	2030311	0	2023-07-29 19:50:12",,,,
"2030311	2023-07-29 20:00:00	\N	2030311	1	2023-07-29 18:50:15",,,,
"2030311	2023-07-29 20:00:00	\N	2030311	2	2023-07-29 17:50:13",,,,
"2030311	2023-07-29 20:00:00	\N	2030311	3	2023-07-29 16:50:13",,,,
"2030311	2023-07-29 20:00:00	\N	2030311	4	2023-07-29 15:50:13",,,,
"2030311	2023-07-29 20:00:00	\N	2030311	5	2023-07-29 14:50:13",,,,
"2030311	2023-07-29 20:00:00	\N	2030311	6	2023-07-29 13:50:13",,,,
"2030311	2023-07-29 20:00:00	\N	2030311	7	2023-07-29 12:50:13",,,,
"2030311	2023-07-29 20:00:00	\N	2030311	8	2023-07-29 11:50:13",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	1	2023-07-30 23:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	2	2023-07-30 22:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	3	2023-07-30 21:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	4	2023-07-30 20:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	5	2023-07-30 19:50:08",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	6	2023-07-30 18:50:08",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	7	2023-07-30 17:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	8	2023-07-30 16:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	9	2023-07-30 15:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	10	2023-07-30 14:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	11	2023-07-30 13:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	12	2023-07-30 12:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	13	2023-07-30 11:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	14	2023-07-30 10:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	15	2023-07-30 09:50:07",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	25	2023-07-29 23:50:13",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	26	2023-07-29 22:50:13",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	27	2023-07-29 21:50:12",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	28	2023-07-29 20:50:12",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	29	2023-07-29 19:50:12",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	30	2023-07-29 18:50:15",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	31	2023-07-29 17:50:13",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	32	2023-07-29 16:50:13",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	33	2023-07-29 15:50:13",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	34	2023-07-29 14:50:13",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	35	2023-07-29 13:50:13",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	36	2023-07-29 12:50:13",,,,
"2030310	2023-07-31 01:00:00	\N	2030310	37	2023-07-29 11:50:13",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	1	2023-07-29 23:50:13",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	2	2023-07-29 22:50:13",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	3	2023-07-29 21:50:12",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	4	2023-07-29 20:50:12",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	5	2023-07-29 19:50:12",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	6	2023-07-29 18:50:15",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	7	2023-07-29 17:50:13",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	8	2023-07-29 16:50:13",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	9	2023-07-29 15:50:13",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	10	2023-07-29 14:50:13",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	11	2023-07-29 13:50:13",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	12	2023-07-29 12:50:13",,,,
"2030309	2023-07-30 01:00:00	\N	2030309	13	2023-07-29 11:50:13",,,,
"2030306	2023-07-22 18:00:00	\N	2030306	0	2023-07-22 17:50:10",,,,
"2030306	2023-07-22 18:00:00	\N	2030306	1	2023-07-22 16:50:10",,,,
"2030306	2023-07-22 18:00:00	\N	2030306	2	2023-07-22 15:50:10",,,,
"2030306	2023-07-22 18:00:00	\N	2030306	3	2023-07-22 14:50:10",,,,
"2030306	2023-07-22 18:00:00	\N	2030306	4	2023-07-22 13:50:10",,,,
"2030306	2023-07-22 18:00:00	\N	2030306	5	2023-07-22 12:50:09",,,,
"2030306	2023-07-22 18:00:00	\N	2030306	6	2023-07-22 11:50:08",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	0	2023-07-23 21:50:06",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	1	2023-07-23 20:50:07",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	2	2023-07-23 19:50:07",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	3	2023-07-23 18:50:08",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	4	2023-07-23 17:50:07",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	5	2023-07-23 16:50:07",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	6	2023-07-23 15:50:08",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	7	2023-07-23 14:50:08",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	8	2023-07-23 13:50:07",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	9	2023-07-23 12:50:07",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	10	2023-07-23 11:50:06",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	11	2023-07-23 10:50:07",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	12	2023-07-23 09:50:07",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	22	2023-07-22 23:50:10",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	23	2023-07-22 22:50:09",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	24	2023-07-22 21:50:10",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	25	2023-07-22 20:50:10",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	26	2023-07-22 19:50:10",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	27	2023-07-22 18:50:10",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	28	2023-07-22 17:50:10",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	29	2023-07-22 16:50:10",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	30	2023-07-22 15:50:10",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	31	2023-07-22 14:50:10",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	32	2023-07-22 13:50:10",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	33	2023-07-22 12:50:09",,,,
"2030305	2023-07-23 22:30:00	\N	2030305	34	2023-07-22 11:50:08",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	1	2023-07-23 23:50:06",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	3	2023-07-23 21:50:06",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	4	2023-07-23 20:50:07",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	5	2023-07-23 19:50:07",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	6	2023-07-23 18:50:08",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	7	2023-07-23 17:50:07",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	8	2023-07-23 16:50:07",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	9	2023-07-23 15:50:08",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	10	2023-07-23 14:50:08",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	11	2023-07-23 13:50:07",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	12	2023-07-23 12:50:07",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	13	2023-07-23 11:50:06",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	14	2023-07-23 10:50:07",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	15	2023-07-23 09:50:07",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	25	2023-07-22 23:50:10",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	26	2023-07-22 22:50:09",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	27	2023-07-22 21:50:10",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	28	2023-07-22 20:50:10",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	29	2023-07-22 19:50:10",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	30	2023-07-22 18:50:10",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	31	2023-07-22 17:50:10",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	32	2023-07-22 16:50:10",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	33	2023-07-22 15:50:10",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	34	2023-07-22 14:50:10",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	35	2023-07-22 13:50:10",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	36	2023-07-22 12:50:09",,,,
"2030304	2023-07-24 01:00:00	\N	2030304	37	2023-07-22 11:50:08",,,,
"2030303	2023-07-22 20:15:00	\N	2030303	0	2023-07-22 19:50:09",,,,
"2030303	2023-07-22 20:15:00	\N	2030303	1	2023-07-22 18:50:10",,,,
"2030303	2023-07-22 20:15:00	\N	2030303	2	2023-07-22 17:50:10",,,,
"2030303	2023-07-22 20:15:00	\N	2030303	3	2023-07-22 16:50:10",,,,
"2030303	2023-07-22 20:15:00	\N	2030303	4	2023-07-22 15:50:10",,,,
"2030303	2023-07-22 20:15:00	\N	2030303	5	2023-07-22 14:50:10",,,,
"2030303	2023-07-22 20:15:00	\N	2030303	6	2023-07-22 13:50:10",,,,
"2030303	2023-07-22 20:15:00	\N	2030303	7	2023-07-22 12:50:09",,,,
"2030303	2023-07-22 20:15:00	\N	2030303	8	2023-07-22 11:50:08",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	0	2023-07-22 21:50:10",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	1	2023-07-22 20:50:09",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	2	2023-07-22 19:50:09",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	3	2023-07-22 18:50:10",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	4	2023-07-22 17:50:10",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	5	2023-07-22 16:50:10",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	6	2023-07-22 15:50:10",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	7	2023-07-22 14:50:10",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	8	2023-07-22 13:50:10",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	9	2023-07-22 12:50:09",,,,
"2030302	2023-07-22 22:30:00	\N	2030302	10	2023-07-22 11:50:08",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	1	2023-07-23 23:50:06",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	3	2023-07-23 21:50:06",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	4	2023-07-23 20:50:07",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	5	2023-07-23 19:50:07",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	6	2023-07-23 18:50:08",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	7	2023-07-23 17:50:07",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	8	2023-07-23 16:50:07",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	9	2023-07-23 15:50:08",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	10	2023-07-23 14:50:08",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	11	2023-07-23 13:50:07",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	12	2023-07-23 12:50:07",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	13	2023-07-23 11:50:06",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	14	2023-07-23 10:50:07",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	15	2023-07-23 09:50:07",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	25	2023-07-22 23:50:10",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	26	2023-07-22 22:50:09",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	27	2023-07-22 21:50:10",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	28	2023-07-22 20:50:09",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	29	2023-07-22 19:50:09",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	30	2023-07-22 18:50:10",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	31	2023-07-22 17:50:10",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	32	2023-07-22 16:50:10",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	33	2023-07-22 15:50:10",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	34	2023-07-22 14:50:10",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	35	2023-07-22 13:50:10",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	36	2023-07-22 12:50:09",,,,
"2030301	2023-07-24 01:00:00	\N	2030301	37	2023-07-22 11:50:08",,,,
"2030300	2023-07-22 00:00:00	\N	2030300	0	2023-07-21 23:50:03",,,,
"2030300	2023-07-22 00:00:00	\N	2030300	1	2023-07-21 22:50:04",,,,
"2030300	2023-07-22 00:00:00	\N	2030300	2	2023-07-21 21:50:32",,,,
"2030300	2023-07-22 00:00:00	\N	2030300	3	2023-07-21 20:38:25",,,,
"2030300	2023-07-22 00:00:00	\N	2030300	3	2023-07-21 20:38:31",,,,
"2030300	2023-07-22 00:00:00	\N	2030300	24	2023-07-20 23:57:14",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	1	2023-07-22 23:50:10",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	2	2023-07-22 22:50:09",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	3	2023-07-22 21:50:10",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	4	2023-07-22 20:50:09",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	5	2023-07-22 19:50:09",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	6	2023-07-22 18:50:10",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	7	2023-07-22 17:50:10",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	8	2023-07-22 16:50:10",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	9	2023-07-22 15:50:10",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	10	2023-07-22 14:50:10",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	11	2023-07-22 13:50:10",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	12	2023-07-22 12:50:09",,,,
"2030299	2023-07-23 01:00:00	\N	2030299	13	2023-07-22 11:50:08",,,,
"2028151	2024-03-23 23:00:00	332903	2028151	0	2024-03-23 22:20:02",,,,
"2028151	2024-03-23 23:00:00	424489	2028151	0	2024-03-23 22:50:03",,,,
"2028151	2024-03-23 23:00:00	287349	2028151	1	2024-03-23 21:20:02",,,,
"2028151	2024-03-23 23:00:00	303517	2028151	1	2024-03-23 21:50:01",,,,
"2028151	2024-03-23 23:00:00	261525	2028151	2	2024-03-23 20:20:03",,,,
"2028151	2024-03-23 23:00:00	266565	2028151	2	2024-03-23 20:50:03",,,,
"2028151	2024-03-23 23:00:00	222312	2028151	3	2024-03-23 19:20:02",,,,
"2028151	2024-03-23 23:00:00	235942	2028151	3	2024-03-23 19:50:02",,,,
"2028151	2024-03-23 23:00:00	189160	2028151	4	2024-03-23 18:20:02",,,,
"2028151	2024-03-23 23:00:00	204102	2028151	4	2024-03-23 18:50:03",,,,
"2028151	2024-03-23 23:00:00	163078	2028151	5	2024-03-23 17:20:02",,,,
"2028151	2024-03-23 23:00:00	167279	2028151	5	2024-03-23 17:50:02",,,,
"2028151	2024-03-23 23:00:00	136068	2028151	6	2024-03-23 16:20:02",,,,
"2028151	2024-03-23 23:00:00	157934	2028151	6	2024-03-23 16:50:03",,,,
"2028151	2024-03-23 23:00:00	131876	2028151	7	2024-03-23 15:20:03",,,,
"2028151	2024-03-23 23:00:00	133329	2028151	7	2024-03-23 15:50:03",,,,
"2028151	2024-03-23 23:00:00	126345	2028151	8	2024-03-23 14:20:02",,,,
"2028151	2024-03-23 23:00:00	129919	2028151	8	2024-03-23 14:50:02",,,,
"2028151	2024-03-23 23:00:00	122714	2028151	9	2024-03-23 13:20:02",,,,
"2028151	2024-03-23 23:00:00	125064	2028151	9	2024-03-23 13:50:03",,,,
"2028151	2024-03-23 23:00:00	117234	2028151	10	2024-03-23 12:20:02",,,,
"2028151	2024-03-23 23:00:00	122608	2028151	10	2024-03-23 12:50:02",,,,
"2028147	2024-03-23 23:00:00	199208	2028147	0	2024-03-23 22:20:02",,,,
"2028147	2024-03-23 23:00:00	285017	2028147	0	2024-03-23 22:50:02",,,,
"2028147	2024-03-23 23:00:00	180261	2028147	1	2024-03-23 21:20:02",,,,
"2028147	2024-03-23 23:00:00	187690	2028147	1	2024-03-23 21:50:01",,,,
"2028147	2024-03-23 23:00:00	159496	2028147	2	2024-03-23 20:20:03",,,,
"2028147	2024-03-23 23:00:00	167890	2028147	2	2024-03-23 20:50:03",,,,
"2028147	2024-03-23 23:00:00	124909	2028147	3	2024-03-23 19:20:02",,,,
"2028147	2024-03-23 23:00:00	155262	2028147	3	2024-03-23 19:50:02",,,,
"2028147	2024-03-23 23:00:00	97123	2028147	4	2024-03-23 18:20:02",,,,
"2028147	2024-03-23 23:00:00	98051	2028147	4	2024-03-23 18:50:03",,,,
"2028147	2024-03-23 23:00:00	80523	2028147	5	2024-03-23 17:20:02",,,,
"2028147	2024-03-23 23:00:00	94202	2028147	5	2024-03-23 17:50:02",,,,
"2028147	2024-03-23 23:00:00	70613	2028147	6	2024-03-23 16:20:02",,,,
"2028147	2024-03-23 23:00:00	75113	2028147	6	2024-03-23 16:50:03",,,,
"2028147	2024-03-23 23:00:00	65344	2028147	7	2024-03-23 15:20:03",,,,
"2028147	2024-03-23 23:00:00	68621	2028147	7	2024-03-23 15:50:03",,,,
"2028147	2024-03-23 23:00:00	63021	2028147	8	2024-03-23 14:20:02",,,,
"2028147	2024-03-23 23:00:00	63206	2028147	8	2024-03-23 14:50:02",,,,
"2028147	2024-03-23 23:00:00	61999	2028147	9	2024-03-23 13:20:02",,,,
"2028147	2024-03-23 23:00:00	62407	2028147	9	2024-03-23 13:50:03",,,,
"2028147	2024-03-23 23:00:00	61054	2028147	10	2024-03-23 12:20:02",,,,
"2028147	2024-03-23 23:00:00	61980	2028147	10	2024-03-23 12:50:02",,,,
"2028144	2024-03-23 23:00:00	127033	2028144	0	2024-03-23 22:20:02",,,,
"2028144	2024-03-23 23:00:00	152004	2028144	0	2024-03-23 22:50:02",,,,
"2028144	2024-03-23 23:00:00	113453	2028144	1	2024-03-23 21:20:02",,,,
"2028144	2024-03-23 23:00:00	122433	2028144	1	2024-03-23 21:50:01",,,,
"2028144	2024-03-23 23:00:00	77637	2028144	2	2024-03-23 20:20:03",,,,
"2028144	2024-03-23 23:00:00	105793	2028144	2	2024-03-23 20:50:03",,,,
"2028144	2024-03-23 23:00:00	70008	2028144	3	2024-03-23 19:20:02",,,,
"2028144	2024-03-23 23:00:00	73682	2028144	3	2024-03-23 19:50:02",,,,
"2028144	2024-03-23 23:00:00	67387	2028144	4	2024-03-23 18:20:02",,,,
"2028144	2024-03-23 23:00:00	68109	2028144	4	2024-03-23 18:50:03",,,,
"2028144	2024-03-23 23:00:00	62537	2028144	5	2024-03-23 17:20:02",,,,
"2028144	2024-03-23 23:00:00	65698	2028144	5	2024-03-23 17:50:02",,,,
"2028144	2024-03-23 23:00:00	61622	2028144	6	2024-03-23 16:20:02",,,,
"2028144	2024-03-23 23:00:00	61753	2028144	6	2024-03-23 16:50:03",,,,
"2028144	2024-03-23 23:00:00	60271	2028144	7	2024-03-23 15:20:03",,,,
"2028144	2024-03-23 23:00:00	61007	2028144	7	2024-03-23 15:50:03",,,,
"2028144	2024-03-23 23:00:00	58813	2028144	8	2024-03-23 14:20:02",,,,
"2028144	2024-03-23 23:00:00	60053	2028144	8	2024-03-23 14:50:02",,,,
"2028144	2024-03-23 23:00:00	52000	2028144	9	2024-03-23 13:20:02",,,,
"2028144	2024-03-23 23:00:00	52001	2028144	9	2024-03-23 13:50:03",,,,
"2028144	2024-03-23 23:00:00	50778	2028144	10	2024-03-23 12:20:02",,,,
"2028144	2024-03-23 23:00:00	51244	2028144	10	2024-03-23 12:50:02",,,,
"2027991	2024-05-04 19:30:00	95508	2027991	0	2024-05-04 18:50:09",,,,
"2027991	2024-05-04 19:30:00	107561	2027991	0	2024-05-04 19:20:08",,,,
"2027991	2024-05-04 19:30:00	77155	2027991	1	2024-05-04 17:50:09",,,,
"2027991	2024-05-04 19:30:00	89126	2027991	1	2024-05-04 18:20:08",,,,
"2027991	2024-05-04 19:30:00	70500	2027991	2	2024-05-04 16:50:09",,,,
"2027991	2024-05-04 19:30:00	73817	2027991	2	2024-05-04 17:20:08",,,,
"2027991	2024-05-04 19:30:00	61037	2027991	3	2024-05-04 15:50:08",,,,
"2027991	2024-05-04 19:30:00	62813	2027991	3	2024-05-04 16:20:08",,,,
"2027991	2024-05-04 19:30:00	53627	2027991	4	2024-05-04 14:50:08",,,,
"2027991	2024-05-04 19:30:00	54493	2027991	4	2024-05-04 15:20:08",,,,
"2027991	2024-05-04 19:30:00	51260	2027991	5	2024-05-04 13:50:08",,,,
"2027991	2024-05-04 19:30:00	53567	2027991	5	2024-05-04 14:20:08",,,,
"2027991	2024-05-04 19:30:00	48282	2027991	6	2024-05-04 12:50:09",,,,
"2027991	2024-05-04 19:30:00	48424	2027991	6	2024-05-04 13:20:08",,,,
"2027991	2024-05-04 19:30:00	47576	2027991	7	2024-05-04 12:20:08",,,,
"2027985	2024-05-04 19:30:00	175494	2027985	0	2024-05-04 18:50:09",,,,
"2027985	2024-05-04 19:30:00	222789	2027985	0	2024-05-04 19:20:08",,,,
"2027985	2024-05-04 19:30:00	144810	2027985	1	2024-05-04 17:50:09",,,,
"2027985	2024-05-04 19:30:00	156819	2027985	1	2024-05-04 18:20:08",,,,
"2027985	2024-05-04 19:30:00	136185	2027985	2	2024-05-04 16:50:09",,,,
"2027985	2024-05-04 19:30:00	140515	2027985	2	2024-05-04 17:20:08",,,,
"2027985	2024-05-04 19:30:00	117516	2027985	3	2024-05-04 15:50:08",,,,
"2027985	2024-05-04 19:30:00	126923	2027985	3	2024-05-04 16:20:08",,,,
"2027985	2024-05-04 19:30:00	93560	2027985	4	2024-05-04 14:50:08",,,,
"2027985	2024-05-04 19:30:00	98864	2027985	4	2024-05-04 15:20:08",,,,
"2027985	2024-05-04 19:30:00	60255	2027985	5	2024-05-04 13:50:08",,,,
"2027985	2024-05-04 19:30:00	68704	2027985	5	2024-05-04 14:20:08",,,,
"2027985	2024-05-04 19:30:00	53699	2027985	6	2024-05-04 12:50:09",,,,
"2027985	2024-05-04 19:30:00	54271	2027985	6	2024-05-04 13:20:08",,,,
"2027985	2024-05-04 19:30:00	52016	2027985	7	2024-05-04 12:20:08",,,,
"2027983	2024-05-04 19:30:00	310323	2027983	0	2024-05-04 18:50:09",,,,
"2027983	2024-05-04 19:30:00	544518	2027983	0	2024-05-04 19:20:08",,,,
"2027983	2024-05-04 19:30:00	262493	2027983	1	2024-05-04 17:50:09",,,,
"2027983	2024-05-04 19:30:00	278695	2027983	1	2024-05-04 18:20:08",,,,
"2027983	2024-05-04 19:30:00	244466	2027983	2	2024-05-04 16:50:09",,,,
"2027983	2024-05-04 19:30:00	256235	2027983	2	2024-05-04 17:20:08",,,,
"2027983	2024-05-04 19:30:00	220844	2027983	3	2024-05-04 15:50:08",,,,
