2234	2093067	2023-12-01 04:00:00	24	欧罗巴	32	\N	4004	0	6.10	3.2+	5.20	1.32	8.30	3.2+	5.80	1.33	16	13+	7	7-13	12	7-13	22	13+	11	7-13	10	7-13	38	13+	18	13+	22	13+	0	0-3	20	13+	16	13+	38	15+	1	3	2	3	1	2	1	1	1	2.20	0.60	0.01	0.29+	0.29+	0.001-0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2235	2292279	2024-12-13 04:00:00	24	欧罗巴	32	\N	4015	1	2.89	2.3-3.2	3.60	2.02	2.78	2.3-3.2	3.90	2.31	21	13+	6	3-7	15	13+	17	13+	7	7-13	19	13+	38	13+	13	13+	34	13+	5	3-7	30	13+	9	7-13	43	15+	1	3	2	3	1	2	-1	1	1	-0.11	0.30	0.29	-0.16--0.06	0.29+	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2236	2093063	2023-10-06 03:00:00	24	欧罗巴	32	\N	4004	0	5.20	3.2+	4.60	1.40	5.90	3.2+	4.85	1.42	5	3-7	4	3-7	5	3-7	7	7-13	4	3-7	6	3-7	12	7-13	8	7-13	11	7-13	0	0-3	4	3-7	1	0-3	12	9-15	1	3	2	3	1	2	1	1	1	0.70	0.25	0.02	0.29+	0.17-0.29	0.001-0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2237	2093062	2023-11-10 01:45:00	24	欧罗巴	32	\N	4003	0	5.20	3.2+	4.60	1.41	7.00	3.2+	4.90	1.42	9	7-13	6	3-7	6	3-7	7	7-13	6	3-7	8	7-13	16	13+	12	7-13	14	13+	2	0-3	6	3-7	4	3-7	18	15+	1	3	2	3	1	2	1	1	1	1.80	0.30	0.01	0.29+	0.29+	0.001-0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2238	2071812	2023-08-18 01:30:00	24	欧罗巴	32	\N	4002	3	2.73	2.3-3.2	3.15	2.29	2.78	2.3-3.2	3.45	2.22	2	0-3	3	3-7	6	3-7	5	3-7	3	3-7	3	3-7	7	7-13	6	3-7	9	7-13	2	0-3	3	3-7	0	0-3	9	9-15	2	3	1	2	1	3	1	1	-1	0.05	0.30	-0.07	0.001-0.06	0.29+	-0.16--0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2239	2292281	2024-11-29 04:00:00	24	欧罗巴	32	\N	4011	3	1.87	1.66-2.3	3.40	3.40	1.93	1.66-2.3	3.55	4.00	9	7-13	4	3-7	10	7-13	9	7-13	4	3-7	10	7-13	18	13+	8	7-13	20	13+	5	3-7	15	13+	3	3-7	23	15+	2	3	1	2	1	3	1	1	1	0.06	0.15	0.60	0.001-0.06	0.06-0.17	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2240	2071810	2023-08-18 02:00:00	24	欧罗巴	32	\N	4004	1	1.69	1.66-2.3	3.70	3.85	1.77	1.66-2.3	3.60	3.90	1	0-3	5	3-7	8	7-13	4	3-7	5	3-7	4	3-7	5	3-7	10	7-13	12	7-13	8	7-13	3	3-7	1	0-3	13	9-15	3	2	1	1	2	3	1	-1	1	0.08	-0.10	0.05	0.06-0.17	-0.16--0.06	0.001-0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2241	2071809	2023-08-11 03:00:00	24	欧罗巴	32	\N	4003	3	2.19	1.66-2.3	3.40	2.72	2.21	1.66-2.3	3.25	2.93	2	0-3	4	3-7	5	3-7	3	3-7	2	0-3	6	3-7	5	3-7	6	3-7	11	7-13	7	7-13	6	3-7	1	0-3	12	9-15	3	2	1	1	2	3	1	-1	1	0.02	-0.15	0.21	0.001-0.06	-0.16--0.06	0.17-0.29	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2242	2071808	2023-08-18 02:00:00	24	欧罗巴	32	\N	4005	1	3.10	2.3-3.2	3.50	1.95	3.40	3.2+	3.60	1.89	5	3-7	2	0-3	4	3-7	5	3-7	3	3-7	5	3-7	10	7-13	5	3-7	9	7-13	1	0-3	6	3-7	2	0-3	11	9-15	1	3	2	3	1	2	1	1	-1	0.30	0.10	-0.06	0.29+	0.06-0.17	-0.16--0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2243	2292226	2024-11-08 04:00:00	24	欧罗巴	32	\N	4003	3	2.28	1.66-2.3	3.40	2.72	2.47	2.3-3.2	3.35	2.88	0	0-3	5	3-7	8	7-13	3	3-7	3	3-7	11	7-13	3	3-7	8	7-13	19	13+	16	13+	11	7-13	0	0-3	19	15+	3	2	1	1	2	3	1	-1	1	0.19	-0.05	0.16	0.17-0.29	-0.06--0.001	0.06-0.17	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2244	2292227	2025-01-24 01:45:00	24	欧罗巴	32	\N	4001	0	2.59	2.3-3.2	3.55	2.21	2.61	2.3-3.2	3.70	2.35	10	7-13	3	3-7	9	7-13	12	7-13	4	3-7	7	7-13	22	13+	7	7-13	16	13+	0	0-3	15	13+	6	3-7	22	15+	1	3	2	3	1	2	1	1	1	0.02	0.15	0.14	0.001-0.06	0.06-0.17	0.06-0.17	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2245	2284544	2024-08-23 02:45:00	24	欧罗巴	32	\N	4006	0	3.25	3.2+	3.50	1.90	3.55	3.2+	3.60	1.78	5	3-7	4	3-7	14	13+	12	7-13	6	3-7	5	3-7	17	13+	10	7-13	19	13+	4	3-7	11	7-13	2	0-3	21	15+	2	3	1	2	1	3	1	1	-1	0.30	0.10	-0.12	0.29+	0.06-0.17	-0.16--0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2246	2292224	2024-12-13 01:45:00	24	欧罗巴	32	\N	4006	1	1.41	1.28-1.66	4.25	5.70	1.53	1.28-1.66	4.35	6.10	5	3-7	6	3-7	9	7-13	9	7-13	5	3-7	9	7-13	14	13+	11	7-13	18	13+	5	3-7	8	7-13	1	0-3	19	15+	2	3	1	2	1	3	1	1	1	0.12	0.10	0.40	0.06-0.17	0.06-0.17	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2247	2284545	2024-08-30 02:00:00	24	欧罗巴	32	\N	4004	3	1.17	0-1.28	6.30	9.20	1.23	0-1.28	6.10	9.50	3	3-7	8	7-13	9	7-13	8	7-13	3	3-7	4	3-7	11	7-13	11	7-13	13	13+	7	7-13	7	7-13	5	3-7	18	15+	2	2	1	1	1	3	1	-1	1	0.06	-0.20	0.30	0.06-0.17	负无穷--0.16	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2248	2292225	2024-11-08 04:00:00	24	欧罗巴	32	\N	4002	1	2.54	2.3-3.2	3.60	2.33	2.54	2.3-3.2	3.80	2.54	10	7-13	2	0-3	6	3-7	11	7-13	4	3-7	8	7-13	21	13+	6	3-7	14	13+	2	0-3	17	13+	9	7-13	23	15+	1	3	2	3	1	2	0	1	1	0.00	0.20	0.21	-0.001-0.001	0.17-0.29	0.17-0.29	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2249	2292230	2025-01-24 04:00:00	24	欧罗巴	32	\N	4007	3	2.21	1.66-2.3	2.90	3.10	2.47	2.3-3.2	2.97	2.95	4	3-7	8	7-13	9	7-13	8	7-13	5	3-7	8	7-13	12	7-13	13	13+	17	13+	10	7-13	9	7-13	5	3-7	22	15+	3	2	1	1	2	3	1	1	-1	0.26	0.07	-0.15	0.17-0.29	0.06-0.17	-0.16--0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2250	2284548	2024-08-30 03:00:00	24	欧罗巴	32	\N	4007	0	4.40	3.2+	3.80	1.58	4.65	3.2+	3.95	1.63	8	7-13	5	3-7	4	3-7	6	3-7	6	3-7	7	7-13	14	13+	11	7-13	11	7-13	1	0-3	4	3-7	4	3-7	15	15+	1	2	2	3	1	1	1	1	1	0.25	0.15	0.05	0.17-0.29	0.06-0.17	0.001-0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2251	2292228	2024-11-29 01:45:00	24	欧罗巴	32	\N	4002	1	1.22	0-1.28	6.00	7.10	1.31	1.28-1.66	5.40	9.40	16	13+	18	13+	19	13+	19	13+	16	13+	23	13+	35	13+	34	13+	42	13+	19	13+	20	13+	12	7-13	54	15+	2	3	1	2	1	3	1	-1	1	0.09	-0.60	2.30	0.06-0.17	负无穷--0.16	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2252	2284549	2024-08-23 01:30:00	24	欧罗巴	32	\N	4004	3	1.13	0-1.28	6.80	12.00	1.15	0-1.28	6.40	11.00	5	3-7	8	7-13	10	7-13	7	7-13	7	7-13	8	7-13	12	7-13	15	13+	18	13+	10	7-13	7	7-13	4	3-7	22	15+	3	2	1	1	2	3	1	-1	-1	0.02	-0.40	-1.00	0.001-0.06	负无穷--0.16	负无穷--0.16	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2253	2292232	2024-12-13 01:45:00	24	欧罗巴	32	\N	4004	1	2.69	2.3-3.2	3.25	2.28	2.97	2.3-3.2	3.25	2.47	11	7-13	7	7-13	0	0-3	15	13+	5	3-7	3	3-7	26	13+	12	7-13	3	3-7	0	0-3	14	13+	23	13+	26	15+	1	2	3	3	2	1	1	0	1	0.28	0.00	0.19	0.17-0.29	-0.001-0.001	0.17-0.29	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2254	2292238	2024-09-27 03:00:00	24	欧罗巴	32	\N	4005	3	1.89	1.66-2.3	3.60	3.20	1.95	1.66-2.3	3.75	3.70	11	7-13	2	0-3	10	7-13	11	7-13	4	3-7	9	7-13	22	13+	6	3-7	19	13+	5	3-7	21	13+	8	7-13	27	15+	1	3	2	3	1	2	1	1	1	0.06	0.15	0.50	0.06-0.17	0.06-0.17	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2255	2292242	2024-09-27 00:45:00	24	欧罗巴	32	\N	4001	0	2.15	1.66-2.3	3.20	2.91	2.26	1.66-2.3	3.50	3.10	7	7-13	2	0-3	7	7-13	8	7-13	5	3-7	6	3-7	15	13+	7	7-13	13	13+	3	3-7	11	7-13	5	3-7	18	15+	1	3	2	3	1	2	1	1	1	0.11	0.30	0.19	0.06-0.17	0.29+	0.17-0.29	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2256	2292246	2025-01-24 01:45:00	24	欧罗巴	32	\N	4003	0	2.79	2.3-3.2	2.91	2.40	2.55	2.3-3.2	3.15	2.68	15	13+	3	3-7	9	7-13	9	7-13	4	3-7	14	13+	24	13+	7	7-13	23	13+	0	0-3	17	13+	1	0-3	24	15+	1	3	2	3	1	2	-1	1	1	-0.24	0.24	0.28	负无穷--0.16	0.17-0.29	0.17-0.29	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2257	2292247	2024-11-29 04:00:00	24	欧罗巴	32	\N	4014	3	1.22	0-1.28	5.90	7.20	1.19	0-1.28	7.40	13.00	10	7-13	10	7-13	10	7-13	7	7-13	16	13+	18	13+	17	13+	26	13+	28	13+	20	13+	11	7-13	9	7-13	37	15+	3	2	1	1	2	3	-1	1	1	-0.03	1.50	5.80	-0.06--0.001	0.29+	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2258	2292245	2024-12-13 01:45:00	24	欧罗巴	32	\N	4008	1	2.85	2.3-3.2	3.55	2.05	3.35	3.2+	3.70	2.09	5	3-7	3	3-7	9	7-13	11	7-13	4	3-7	5	3-7	16	13+	7	7-13	14	13+	3	3-7	12	7-13	5	3-7	19	15+	1	3	2	3	1	2	1	1	1	0.50	0.15	0.04	0.29+	0.06-0.17	0.001-0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2259	2292250	2024-09-26 03:00:00	24	欧罗巴	32	\N	3005	1	1.30	1.28-1.66	4.90	6.80	1.28	1.28-1.66	6.00	9.90	14	13+	5	3-7	20	13+	9	7-13	13	13+	25	13+	23	13+	18	13+	45	13+	24	13+	29	13+	2	0-3	47	15+	2	3	1	2	1	3	-1	1	1	-0.02	1.10	3.10	-0.06--0.001	0.29+	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2260	2292251	2024-11-29 04:00:00	24	欧罗巴	32	\N	4012	0	2.97	2.3-3.2	3.50	2.01	3.30	3.2+	3.75	2.09	8	7-13	4	3-7	8	7-13	9	7-13	5	3-7	8	7-13	17	13+	9	7-13	16	13+	3	3-7	11	7-13	4	3-7	20	15+	1	3	2	3	1	2	1	1	1	0.33	0.25	0.08	0.29+	0.17-0.29	0.06-0.17	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2261	2292249	2025-01-24 04:00:00	24	欧罗巴	32	\N	4006	3	1.37	1.28-1.66	4.50	6.20	1.45	1.28-1.66	4.50	5.90	6	3-7	7	7-13	12	7-13	10	7-13	6	3-7	10	7-13	16	13+	13	13+	22	13+	6	3-7	9	7-13	0	0-3	22	15+	2	3	1	2	1	3	1	0	-1	0.08	0.00	-0.30	0.06-0.17	-0.001-0.001	负无穷--0.16	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2262	2135581	2024-02-23 04:00:00	24	欧罗巴	32	\N	4008	1	2.09	1.66-2.3	3.25	3.00	2.12	1.66-2.3	3.50	3.40	19	13+	5	3-7	12	7-13	14	13+	5	3-7	17	13+	33	13+	10	7-13	29	13+	4	3-7	27	13+	8	7-13	37	15+	1	3	2	3	1	2	1	1	1	0.03	0.25	0.40	0.001-0.06	0.17-0.29	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2263	2135582	2024-02-23 01:45:00	24	欧罗巴	32	\N	4004	3	2.52	2.3-3.2	3.20	2.42	2.72	2.3-3.2	3.45	2.55	7	7-13	0	0-3	12	7-13	14	13+	2	0-3	8	7-13	21	13+	2	0-3	20	13+	2	0-3	21	13+	3	3-7	23	15+	1	3	2	3	1	2	1	1	1	0.20	0.25	0.13	0.17-0.29	0.17-0.29	0.06-0.17	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2264	2135583	2024-02-23 01:45:00	24	欧罗巴	32	\N	4002	1	2.31	2.3-3.2	3.20	2.68	2.47	2.3-3.2	3.25	2.96	0	0-3	6	3-7	7	7-13	3	3-7	4	3-7	9	7-13	3	3-7	10	7-13	16	13+	16	13+	9	7-13	3	3-7	19	15+	3	2	1	1	2	3	1	1	1	0.16	0.05	0.28	0.06-0.17	0.001-0.06	0.17-0.29	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2265	2292253	2024-09-26 03:00:00	24	欧罗巴	32	\N	3007	1	2.35	2.3-3.2	3.50	2.44	2.33	2.3-3.2	3.90	2.75	2	0-3	2	0-3	8	7-13	3	3-7	5	3-7	8	7-13	5	3-7	7	7-13	16	13+	11	7-13	9	7-13	0	0-3	16	15+	3	2	1	1	2	3	-1	1	1	-0.02	0.40	0.31	-0.06--0.001	0.29+	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2266	2264162	2024-08-09 02:00:00	24	欧罗巴	32	\N	4003	1	2.10	1.66-2.3	3.30	2.92	2.12	1.66-2.3	3.30	2.90	2	0-3	2	0-3	3	3-7	4	3-7	2	0-3	3	3-7	6	3-7	4	3-7	6	3-7	2	0-3	4	3-7	2	0-3	8	4-9	1	3	1	2	1	2	1	0	-1	0.02	0.00	-0.02	0.001-0.06	-0.001-0.001	-0.06--0.001	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2267	2174304	2024-03-08 01:45:00	24	欧罗巴	32	\N	4001	1	6.30	3.2+	4.80	1.33	7.20	3.2+	4.65	1.38	10	7-13	6	3-7	5	3-7	10	7-13	6	3-7	7	7-13	20	13+	12	7-13	12	7-13	1	0-3	9	7-13	9	7-13	21	15+	1	2	2	3	1	1	1	-1	1	0.90	-0.15	0.05	0.29+	-0.16--0.06	0.001-0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2268	2174306	2024-03-15 04:00:00	24	欧罗巴	32	\N	4006	3	1.15	0-1.28	7.70	12.00	1.18	0-1.28	7.50	13.00	1	0-3	5	3-7	4	3-7	4	3-7	4	3-7	3	3-7	5	3-7	9	7-13	7	7-13	9	7-13	5	3-7	7	7-13	14	9-15	3	1	2	1	3	2	1	-1	1	0.03	-0.20	1.00	0.001-0.06	负无穷--0.16	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2269	2264161	2024-08-09 02:00:00	24	欧罗巴	32	\N	4002	0	2.16	1.66-2.3	3.40	2.75	2.07	1.66-2.3	3.45	2.88	8	7-13	3	3-7	9	7-13	8	7-13	4	3-7	8	7-13	16	13+	7	7-13	17	13+	1	0-3	10	7-13	0	0-3	17	15+	2	3	1	2	1	3	-1	1	1	-0.09	0.05	0.13	-0.16--0.06	0.001-0.06	0.06-0.17	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2270	2264165	2024-08-09 03:30:00	24	欧罗巴	32	\N	4004	1	1.44	1.28-1.66	4.05	5.50	1.44	1.28-1.66	4.15	5.40	17	13+	12	7-13	15	13+	14	13+	15	13+	20	13+	31	13+	27	13+	35	13+	5	3-7	9	7-13	1	0-3	36	15+	2	3	1	2	1	3	0	1	-1	0.00	0.10	-0.10	-0.001-0.001	0.06-0.17	-0.16--0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2271	2264170	2024-08-16 02:00:00	24	欧罗巴	32	\N	4003	3	2.13	1.66-2.3	3.40	2.82	2.09	1.66-2.3	3.40	2.89	2	0-3	1	0-3	4	3-7	2	0-3	1	0-3	4	3-7	4	3-7	2	0-3	8	7-13	4	3-7	6	3-7	0	0-3	8	4-9	2	3	1	2	1	3	-1	0	1	-0.04	0.00	0.07	-0.06--0.001	-0.001-0.001	0.06-0.17	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2272	2264176	2024-08-16 02:15:00	24	欧罗巴	32	\N	4004	0	1.78	1.66-2.3	3.50	3.60	1.75	1.66-2.3	3.65	3.65	3	3-7	2	0-3	3	3-7	2	0-3	5	3-7	3	3-7	5	3-7	7	7-13	6	3-7	7	7-13	5	3-7	6	3-7	12	9-15	3	1	2	1	3	2	-1	1	1	-0.03	0.15	0.05	-0.06--0.001	0.06-0.17	0.001-0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2273	2264177	2024-08-16 01:00:00	24	欧罗巴	32	\N	4001	3	1.94	1.66-2.3	3.45	3.15	1.99	1.66-2.3	3.40	3.10	7	7-13	3	3-7	12	7-13	10	7-13	2	0-3	8	7-13	17	13+	5	3-7	20	13+	6	3-7	18	13+	3	3-7	23	15+	2	3	1	2	1	3	1	-1	-1	0.05	-0.05	-0.05	0.001-0.06	-0.06--0.001	-0.06--0.001	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2274	2264180	2024-08-16 02:30:00	24	欧罗巴	32	\N	4005	0	2.86	2.3-3.2	3.30	2.14	2.89	2.3-3.2	3.25	2.14	1	0-3	1	0-3	4	3-7	5	3-7	0	0-3	4	3-7	6	3-7	1	0-3	8	7-13	2	0-3	7	7-13	0	0-3	8	4-9	2	3	1	2	1	3	1	-1	0	0.03	-0.05	0.00	0.001-0.06	-0.06--0.001	-0.001-0.001	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2275	2255230	2024-08-02 01:00:00	24	欧罗巴	32	\N	4001	3	1.47	1.28-1.66	4.05	5.20	1.44	1.28-1.66	4.20	5.40	16	13+	6	3-7	10	7-13	9	7-13	14	13+	14	13+	25	13+	20	13+	24	13+	2	0-3	7	7-13	3	3-7	27	15+	1	3	2	3	1	2	-1	1	1	-0.03	0.15	0.20	-0.06--0.001	0.06-0.17	0.17-0.29	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2276	2084222	2023-08-25 01:00:00	24	欧罗巴	32	\N	4001	1	1.80	1.66-2.3	3.50	3.60	1.69	1.66-2.3	3.90	3.95	2	0-3	2	0-3	5	3-7	2	0-3	7	7-13	5	3-7	4	3-7	9	7-13	10	7-13	7	7-13	2	0-3	1	0-3	11	9-15	3	2	1	1	2	3	-1	1	1	-0.11	0.40	0.35	-0.16--0.06	0.29+	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2277	2292291	2024-12-13 01:45:00	24	欧罗巴	32	\N	4005	3	2.03	1.66-2.3	3.25	3.15	2.11	1.66-2.3	3.45	3.50	5	3-7	4	3-7	9	7-13	8	7-13	6	3-7	6	3-7	13	13+	10	7-13	15	13+	2	0-3	5	3-7	0	0-3	15	15+	2	3	1	2	1	3	1	1	1	0.08	0.20	0.35	0.06-0.17	0.17-0.29	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2278	2292296	2024-11-29 04:00:00	24	欧罗巴	32	\N	4010	1	1.70	1.66-2.3	4.35	4.30	1.68	1.66-2.3	4.35	4.45	3	3-7	2	0-3	2	0-3	1	0-3	4	3-7	6	3-7	4	3-7	6	3-7	8	7-13	4	3-7	2	0-3	0	0-3	8	4-9	3	2	1	1	2	3	-1	0	1	-0.02	0.00	0.15	-0.06--0.001	-0.001-0.001	0.06-0.17	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2279	2292297	2024-10-25 03:00:00	24	欧罗巴	32	\N	4002	3	1.38	1.28-1.66	4.60	5.90	1.40	1.28-1.66	5.10	7.20	15	13+	6	3-7	9	7-13	9	7-13	11	7-13	17	13+	24	13+	17	13+	26	13+	6	3-7	13	13+	4	3-7	30	15+	2	3	1	2	1	3	1	1	1	0.02	0.50	1.30	0.001-0.06	0.29+	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2280	2292302	2024-10-25 03:00:00	24	欧罗巴	32	\N	4005	0	2.57	2.3-3.2	3.25	2.36	2.77	2.3-3.2	3.35	2.55	8	7-13	1	0-3	14	13+	15	13+	1	0-3	9	7-13	23	13+	2	0-3	23	13+	0	0-3	21	13+	0	0-3	23	15+	1	3	1	2	1	2	1	1	1	0.20	0.10	0.19	0.17-0.29	0.06-0.17	0.17-0.29	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2281	2292303	2024-11-29 04:00:00	24	欧罗巴	32	\N	4016	0	2.19	1.66-2.3	3.30	2.77	2.23	1.66-2.3	3.35	3.30	3	3-7	8	7-13	6	3-7	4	3-7	6	3-7	8	7-13	7	7-13	14	13+	14	13+	13	13+	6	3-7	6	3-7	20	15+	3	1	1	1	2	2	1	1	1	0.04	0.05	0.53	0.001-0.06	0.001-0.06	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2282	2174287	2024-03-08 01:45:00	24	欧罗巴	32	\N	4002	0	3.50	3.2+	3.65	1.79	4.00	3.2+	4.10	1.71	6	3-7	3	3-7	4	3-7	7	7-13	8	7-13	2	0-3	13	13+	11	7-13	6	3-7	3	3-7	5	3-7	10	7-13	16	15+	1	2	3	3	2	1	1	1	-1	0.50	0.45	-0.08	0.29+	0.29+	-0.16--0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2283	2174289	2024-03-15 01:45:00	24	欧罗巴	32	\N	4004	3	2.16	1.66-2.3	3.80	2.84	2.31	2.3-3.2	3.70	2.66	0	0-3	4	3-7	4	3-7	2	0-3	2	0-3	5	3-7	2	0-3	6	3-7	9	7-13	11	7-13	7	7-13	4	3-7	13	9-15	3	2	1	1	2	3	1	-1	-1	0.15	-0.10	-0.18	0.06-0.17	-0.16--0.06	负无穷--0.16	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2284	2174288	2024-03-15 04:00:00	24	欧罗巴	32	\N	4007	3	1.25	0-1.28	5.80	8.90	1.31	1.28-1.66	5.80	8.50	6	3-7	6	3-7	11	7-13	9	7-13	5	3-7	7	7-13	15	13+	11	7-13	18	13+	4	3-7	8	7-13	1	0-3	19	15+	2	3	1	2	1	3	1	0	-1	0.06	0.00	-0.40	0.06-0.17	-0.001-0.001	负无穷--0.16	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2285	2174291	2024-03-15 04:00:00	24	欧罗巴	32	\N	4008	3	1.71	1.66-2.3	4.05	4.00	1.73	1.66-2.3	4.10	4.40	2	0-3	2	0-3	3	3-7	1	0-3	4	3-7	4	3-7	3	3-7	6	3-7	7	7-13	6	3-7	3	3-7	2	0-3	9	9-15	3	2	1	1	2	3	1	1	1	0.02	0.05	0.40	0.001-0.06	0.001-0.06	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2286	2174290	2024-03-08 01:45:00	24	欧罗巴	32	\N	4003	3	2.08	1.66-2.3	3.55	3.15	2.14	1.66-2.3	3.50	3.05	5	3-7	1	0-3	4	3-7	4	3-7	1	0-3	6	3-7	9	7-13	2	0-3	10	7-13	1	0-3	8	7-13	0	0-3	10	9-15	2	3	1	2	1	3	1	-1	-1	0.06	-0.05	-0.10	0.06-0.17	-0.06--0.001	-0.16--0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2287	2174293	2024-03-08 04:00:00	24	欧罗巴	32	\N	4007	1	1.60	1.28-1.66	3.95	4.20	1.59	1.28-1.66	4.25	5.40	6	3-7	5	3-7	8	7-13	7	7-13	9	7-13	7	7-13	13	13+	14	13+	15	13+	5	3-7	4	3-7	3	3-7	18	15+	3	2	1	1	2	3	-1	1	1	-0.01	0.30	1.20	-0.06--0.001	0.29+	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2288	2174292	2024-03-08 04:00:00	24	欧罗巴	32	\N	4005	3	1.95	1.66-2.3	3.60	3.45	1.82	1.66-2.3	3.85	4.15	11	7-13	3	3-7	7	7-13	9	7-13	8	7-13	11	7-13	20	13+	11	7-13	18	13+	2	0-3	11	7-13	4	3-7	22	15+	1	3	2	3	1	2	-1	1	1	-0.13	0.25	0.70	-0.16--0.06	0.17-0.29	0.29+	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2289	2174294	2024-03-15 01:45:00	24	欧罗巴	32	\N	4002	0	2.68	2.3-3.2	3.70	2.29	2.53	2.3-3.2	3.70	2.40	9	7-13	2	0-3	4	3-7	6	3-7	2	0-3	5	3-7	15	13+	4	3-7	9	7-13	1	0-3	12	7-13	7	7-13	16	15+	1	3	2	3	1	2	-1	0	1	-0.15	0.00	0.11	-0.16--0.06	-0.001-0.001	0.06-0.17	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2290	2174297	2024-03-15 01:45:00	24	欧罗巴	32	\N	4003	3	1.71	1.66-2.3	3.90	4.20	1.70	1.66-2.3	3.90	4.25	5	3-7	2	0-3	2	0-3	1	0-3	4	3-7	6	3-7	6	3-7	6	3-7	8	7-13	4	3-7	4	3-7	2	0-3	10	9-15	2	2	1	1	1	3	-1	0	1	-0.01	0.00	0.05	-0.06--0.001	-0.001-0.001	0.001-0.06	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
2291	2174296	2024-03-08 04:00:00	24	欧罗巴	32	\N	4004	3	2.46	2.3-3.2	3.20	2.48	2.63	2.3-3.2	3.40	2.67	6	3-7	3	3-7	13	13+	14	13+	2	0-3	12	7-13	20	13+	5	3-7	25	13+	5	3-7	20	13+	0	0-3	25	15+	2	3	1	2	1	3	1	1	1	0.17	0.20	0.19	0.06-0.17	0.17-0.29	0.17-0.29	2025-03-01 18:50:05	2025-03-01 18:50:05	0	\N
