2139415	2024-06-20 08:30:00	12	0	2.63	3.70	2.50	2.59	3.70	2.54	7	0	5	5	0	6	12	0	11	0	12	1	12	1	3	2	3	1	2	-1	0	1	-0.04	0.00	0.04
2139416	2024-06-20 10:30:00	12	3	2.03	3.95	3.30	1.99	4.10	3.30	6	2	4	3	5	5	9	7	9	8	10	8	17	1	3	1	2	1	2	-1	1	0	-0.04	0.15	0.00
2139417	2024-06-20 10:30:00	12	0	1.98	3.90	3.45	2.07	3.95	3.20	4	0	6	7	1	4	11	1	10	1	11	2	12	1	3	2	3	1	2	1	1	-1	0.09	0.05	-0.25
2125595	2023-11-26 09:00:00	12	3	1.85	3.85	4.00	1.76	4.00	4.30	5	3	8	4	6	7	9	9	15	9	9	3	18	2	2	1	1	1	3	-1	1	1	-0.09	0.15	0.30
2139419	2024-06-23 07:30:00	12	3	1.48	4.70	6.20	1.49	4.65	6.10	1	2	3	3	2	3	4	4	6	5	5	3	9	2	2	1	1	1	3	1	-1	-1	0.01	-0.05	-0.10
2125596	2023-11-27 08:00:00	12	3	1.82	3.75	4.30	1.82	3.65	4.40	3	6	7	2	7	9	5	13	16	15	7	4	20	3	2	1	1	2	3	0	-1	1	0.00	-0.10	0.10
2139423	2024-06-23 07:30:00	12	3	1.60	4.15	5.40	1.60	4.15	5.40	4	3	3	4	4	4	8	7	7	1	2	2	9	1	2	2	3	1	1	0	0	0	0.00	0.00	0.00
1943901	2023-07-09 10:30:00	12	3	2.54	3.65	2.62	2.49	3.70	2.64	4	0	5	4	1	4	8	1	9	2	9	1	10	2	3	1	2	1	3	-1	1	1	-0.05	0.05	0.02
1943900	2023-07-16 07:30:00	12	3	1.97	3.60	3.75	2.01	3.55	3.70	9	4	9	10	4	9	19	8	18	1	12	2	20	1	3	2	3	1	2	1	-1	-1	0.04	-0.05	-0.05
1943903	2023-07-16 10:30:00	12	1	1.69	3.75	5.20	1.64	3.90	5.40	4	5	7	1	8	8	5	13	15	14	6	4	19	3	2	1	1	2	3	-1	1	1	-0.05	0.15	0.20
1943902	2023-07-16 10:30:00	12	3	2.19	3.70	3.10	2.17	3.70	3.15	2	1	1	0	1	3	2	2	4	2	2	0	4	2	2	1	1	1	3	-1	0	1	-0.02	0.00	0.05
1943897	2023-07-13 08:30:00	12	0	2.14	3.45	3.40	2.12	3.50	3.45	3	0	3	3	2	4	6	2	7	2	6	1	8	2	3	1	2	1	3	-1	1	1	-0.02	0.05	0.05
2139492	2024-07-18 07:30:00	12	1	1.43	4.70	7.30	1.44	4.75	7.10	8	5	13	9	8	14	17	13	27	11	15	1	28	2	3	1	2	1	3	1	1	-1	0.01	0.05	-0.20
1943896	2023-07-13 08:30:00	12	1	1.97	3.80	3.60	2.16	3.75	3.15	6	2	10	12	2	6	18	4	16	1	15	3	19	1	3	2	3	1	2	1	-1	-1	0.19	-0.05	-0.45
1943899	2023-07-09 09:30:00	12	3	2.13	3.30	3.60	2.13	3.35	3.50	1	2	5	1	4	2	2	6	7	5	1	0	7	3	2	1	1	2	3	0	1	-1	0.00	0.05	-0.10
1943898	2023-07-09 07:30:00	12	1	1.85	3.70	3.70	1.78	3.90	4.30	4	1	5	3	3	4	7	4	9	2	5	0	9	2	3	1	2	1	3	-1	1	1	-0.07	0.20	0.60
1943893	2023-07-05 07:30:00	12	1	2.82	3.70	2.36	2.88	3.70	2.31	3	1	2	3	2	4	6	3	6	1	4	1	7	1	3	1	2	1	2	1	0	-1	0.06	0.00	-0.05
2139496	2024-07-18 08:30:00	12	0	2.66	3.55	2.56	2.71	3.60	2.49	8	1	9	8	3	9	16	4	18	3	15	1	19	2	3	1	2	1	3	1	1	-1	0.05	0.05	-0.07
1943892	2023-07-03 04:00:00	12	3	2.40	3.65	2.79	2.31	3.70	2.88	2	0	3	1	2	3	3	2	6	3	4	0	6	2	3	1	2	1	3	-1	1	1	-0.09	0.05	0.09
2139497	2024-07-18 10:45:00	12	1	1.51	4.70	5.90	1.46	5.00	6.10	14	12	19	11	16	18	25	28	37	16	13	4	41	3	2	1	1	2	3	-1	1	1	-0.05	0.30	0.20
1943895	2023-07-05 08:30:00	12	0	2.36	3.35	3.05	2.35	3.45	2.98	2	3	7	2	5	5	4	8	12	13	9	5	17	3	2	1	1	2	3	-1	1	-1	-0.01	0.10	-0.07
2139499	2024-07-18 10:30:00	12	3	1.65	4.10	4.95	1.57	4.30	5.60	7	3	6	3	7	9	10	10	15	6	6	1	16	2	2	1	1	1	3	-1	1	1	-0.08	0.20	0.65
1943889	2023-07-02 07:30:00	12	3	2.00	3.50	3.75	2.03	3.45	3.70	9	6	9	11	6	11	20	12	20	4	12	4	24	1	3	1	2	1	2	1	-1	-1	0.03	-0.05	-0.05
1943888	2023-06-25 10:30:00	12	1	2.04	3.45	3.70	2.05	3.50	3.65	1	2	4	3	3	1	4	5	5	4	3	3	8	3	1	1	1	2	2	1	1	-1	0.01	0.05	-0.05
1943891	2023-07-02 08:30:00	12	3	2.09	3.60	3.40	2.03	3.65	3.55	1	0	1	1	1	1	2	1	2	1	2	1	3	1	3	1	2	1	2	-1	1	1	-0.06	0.05	0.15
2139502	2024-07-21 07:30:00	12	3	2.81	3.70	2.20	2.90	3.95	2.21	13	2	5	7	4	7	20	6	12	0	14	8	20	1	3	2	3	1	2	1	1	1	0.09	0.25	0.01
1943890	2023-07-02 08:30:00	12	3	2.88	3.60	2.36	2.91	3.55	2.35	5	3	1	4	3	1	9	6	2	0	3	7	9	1	2	3	3	2	1	1	-1	-1	0.03	-0.05	-0.01
1943885	2023-06-25 07:30:00	12	3	2.06	3.50	3.25	2.01	3.65	3.60	4	2	3	2	4	4	6	6	7	5	5	4	11	2	2	1	1	1	3	-1	1	1	-0.05	0.15	0.35
1943884	2023-06-22 10:30:00	12	0	1.81	3.80	4.30	1.74	3.90	4.60	3	1	1	0	3	3	3	4	4	4	3	3	7	3	1	1	1	2	2	-1	1	1	-0.07	0.10	0.30
1943887	2023-06-25 09:30:00	12	1	2.06	3.60	3.50	1.97	3.75	3.65	4	0	2	1	2	3	5	2	5	1	4	1	6	1	3	1	2	1	2	-1	1	1	-0.09	0.15	0.15
1943886	2023-06-25 07:30:00	12	3	1.40	4.75	8.00	1.40	4.80	7.80	8	4	7	6	7	9	14	11	16	2	5	0	16	2	3	1	2	1	3	0	1	-1	0.00	0.05	-0.20
2139507	2024-07-21 07:30:00	12	3	1.83	3.80	3.70	1.76	3.95	4.40	7	4	7	4	8	9	11	12	16	6	5	1	17	3	2	1	1	2	3	-1	1	1	-0.07	0.15	0.70
2319728	2024-10-29 09:00:00	12	1	1.85	3.60	4.30	1.86	3.65	4.20	6	5	8	4	6	8	10	11	16	9	8	3	19	3	2	1	1	2	3	1	1	-1	0.01	0.05	-0.10
1943881	2023-06-18 03:30:00	12	1	2.20	3.45	2.96	2.21	3.55	3.15	0	1	2	1	2	1	1	3	3	4	2	2	5	3	1	1	1	2	2	1	1	1	0.01	0.10	0.19
1943880	2023-06-12 10:00:00	12	3	2.13	3.50	3.40	2.14	3.50	3.35	1	1	1	3	1	0	4	2	1	0	2	3	4	1	2	3	3	2	1	1	0	-1	0.01	0.00	-0.05
2110837	2023-10-22 06:00:00	12	3	2.02	3.95	3.35	2.08	3.90	3.20	0	1	2	2	1	1	2	2	3	1	1	0	3	2	2	1	1	1	3	1	-1	-1	0.06	-0.05	-0.15
1943883	2023-06-18 10:30:00	12	1	2.16	3.55	3.30	2.36	3.50	2.94	1	3	8	6	3	3	7	6	11	5	6	1	12	2	3	1	2	1	3	1	-1	-1	0.20	-0.05	-0.36
1943882	2023-06-18 07:30:00	12	0	1.73	3.90	4.65	1.70	3.95	4.80	2	1	3	0	4	4	2	5	7	5	2	0	7	3	2	1	1	2	3	-1	1	1	-0.03	0.05	0.15
1943876	2023-06-11 08:30:00	12	0	2.49	3.45	2.77	2.49	3.50	2.77	0	1	0	1	1	1	1	2	1	1	0	1	2	2	1	2	1	3	1	0	1	0	0.00	0.05	0.00
2110841	2023-10-22 06:00:00	12	1	1.78	4.10	3.65	1.78	4.30	3.95	1	1	3	1	5	3	2	6	6	5	1	1	7	3	1	1	1	2	2	0	1	1	0.00	0.20	0.30
2139513	2024-07-21 10:45:00	12	3	1.84	4.20	3.70	2.00	4.10	3.25	10	6	16	18	5	8	28	11	24	5	22	9	33	1	3	2	3	1	2	1	-1	-1	0.16	-0.10	-0.45
1943879	2023-06-11 10:30:00	12	3	2.43	3.30	2.73	2.66	3.35	2.66	1	1	6	9	1	4	10	2	10	0	8	0	10	1	3	1	2	1	2	1	1	-1	0.23	0.05	-0.07
2110842	2023-10-22 09:00:00	12	1	2.33	3.85	2.78	2.42	3.75	2.72	3	3	4	8	2	6	11	5	10	2	8	3	13	1	3	2	3	1	2	1	-1	-1	0.09	-0.10	-0.06
2139514	2024-07-21 10:30:00	12	0	2.43	3.45	2.86	2.38	3.45	2.93	11	1	8	8	1	11	19	2	19	0	17	0	19	1	3	1	2	1	2	-1	0	1	-0.05	0.00	0.07
1943878	2023-06-11 09:30:00	12	1	2.24	3.30	3.00	2.20	3.35	3.35	2	2	1	1	1	4	3	3	5	2	2	0	5	2	2	1	1	1	3	-1	1	1	-0.04	0.05	0.35
2139515	2024-08-25 06:45:00	12	0	2.55	3.70	2.58	2.58	3.65	2.58	7	5	7	10	4	10	17	9	17	4	12	4	21	1	3	1	2	1	2	1	-1	0	0.03	-0.05	0.00
1943873	2023-06-04 07:30:00	12	3	1.62	4.15	5.20	1.63	4.10	5.10	0	2	2	2	2	3	2	4	5	4	2	1	6	3	2	1	1	2	3	1	-1	-1	0.01	-0.05	-0.10
2110844	2023-10-22 09:00:00	12	0	2.38	3.60	2.84	2.40	3.60	2.82	1	0	1	2	1	2	3	1	3	0	2	0	3	1	3	1	2	1	2	1	0	-1	0.02	0.00	-0.02
2139516	2024-10-14 07:30:00	12	0	2.69	3.70	2.45	2.62	3.70	2.52	9	2	8	11	3	8	20	5	16	0	15	4	20	1	3	2	3	1	2	-1	0	1	-0.07	0.00	0.07
1943872	2023-06-04 07:30:00	12	0	2.49	3.45	2.80	2.64	3.40	2.67	6	1	9	12	1	9	18	2	18	0	16	0	18	1	3	1	2	1	2	1	-1	-1	0.15	-0.05	-0.13
2139456	2024-07-05 08:30:00	12	3	2.26	3.70	2.97	2.40	3.65	2.77	1	1	9	3	0	3	4	1	12	8	11	0	12	2	3	1	2	1	3	1	-1	-1	0.14	-0.05	-0.20
2139457	2024-07-05 09:30:00	12	3	1.59	4.35	5.30	1.57	4.45	5.40	4	2	4	2	4	5	6	6	9	5	5	2	11	2	2	1	1	1	3	-1	1	1	-0.02	0.10	0.10
2139458	2024-07-05 10:30:00	12	0	2.94	3.90	2.20	2.82	4.05	2.23	19	5	13	17	8	10	36	13	23	0	23	13	36	1	3	2	3	1	2	-1	1	1	-0.12	0.15	0.03
2139460	2024-07-07 07:30:00	12	1	2.72	3.50	2.34	2.81	3.70	2.36	3	2	4	5	3	4	8	5	8	3	6	3	11	1	3	1	2	1	2	1	1	1	0.09	0.20	0.02
1943928	2023-09-25 01:00:00	12	3	1.45	4.75	6.90	1.42	4.85	7.30	4	1	3	1	4	6	5	5	9	5	5	1	10	2	2	1	1	1	3	-1	1	1	-0.03	0.10	0.40
2139465	2024-07-07 09:30:00	12	3	1.56	4.45	5.50	1.52	4.60	5.70	2	1	5	2	4	4	4	5	9	8	7	3	12	3	2	1	1	2	3	-1	1	1	-0.04	0.15	0.20
1943927	2023-09-24 07:30:00	12	1	2.19	3.70	3.10	2.14	3.70	3.20	2	0	2	3	1	3	5	1	5	0	4	0	5	1	3	1	2	1	2	-1	0	1	-0.05	0.00	0.10
2139466	2024-07-07 10:30:00	12	3	1.55	4.25	5.90	1.50	4.50	6.30	6	7	10	4	13	9	10	20	19	14	4	5	24	3	1	2	1	3	2	-1	1	1	-0.05	0.25	0.40
2139467	2024-09-08 08:30:00	12	1	2.00	3.75	3.50	2.02	3.80	3.45	17	11	10	12	12	9	29	23	19	16	22	26	45	1	2	3	3	2	1	1	1	-1	0.02	0.05	-0.05
1943920	2023-09-17 07:30:00	12	1	1.80	3.95	4.15	1.85	3.90	3.95	1	1	2	2	1	2	3	2	4	1	2	0	4	2	3	1	2	1	3	1	-1	-1	0.05	-0.05	-0.20
2139470	2024-07-08 10:30:00	12	3	1.82	3.95	4.05	1.89	3.90	3.75	6	6	8	7	5	4	13	11	12	3	5	4	16	1	3	2	3	1	2	1	-1	-1	0.07	-0.05	-0.30
1943919	2023-09-10 10:30:00	12	3	2.72	3.70	2.42	2.76	3.75	2.38	4	3	1	4	3	1	8	6	2	0	2	6	8	1	2	3	3	2	1	1	1	-1	0.04	0.05	-0.04
2139474	2024-07-14 07:30:00	12	3	1.92	3.55	3.60	2.01	3.70	3.55	6	2	8	12	2	7	18	4	15	1	15	4	19	1	3	2	3	1	2	1	1	-1	0.09	0.15	-0.05
2139476	2024-07-14 07:30:00	12	3	2.30	3.55	2.77	2.40	3.75	2.72	4	2	5	3	3	6	7	5	11	4	6	0	11	2	3	1	2	1	3	1	1	-1	0.10	0.20	-0.05
1943915	2023-09-03 08:30:00	12	1	2.33	3.55	2.94	2.36	3.60	2.87	1	1	4	3	3	1	4	4	5	3	3	2	7	2	2	1	1	1	3	1	1	-1	0.03	0.05	-0.07
2139478	2024-07-14 08:30:00	12	0	2.45	3.45	2.63	2.83	3.45	2.46	10	3	17	20	4	11	30	7	28	4	27	6	34	1	3	2	3	1	2	1	0	-1	0.38	0.00	-0.17
1943914	2023-09-03 07:30:00	12	0	2.65	3.70	2.49	2.76	3.70	2.40	2	0	3	5	1	3	7	1	6	0	6	1	7	1	3	2	3	1	2	1	0	-1	0.11	0.00	-0.09
2139479	2024-07-14 08:30:00	12	1	2.42	3.55	2.60	2.47	3.70	2.67	0	0	5	3	1	2	3	1	7	4	6	0	7	2	3	1	2	1	3	1	1	1	0.05	0.15	0.07
1943908	2023-10-15 10:30:00	12	1	2.46	3.95	2.56	2.26	3.95	2.83	7	10	17	6	10	18	13	20	35	23	16	1	36	3	2	1	1	2	3	-1	0	1	-0.20	0.00	0.27
2139483	2024-07-14 09:30:00	12	1	2.12	3.60	3.05	2.09	3.70	3.35	4	1	4	4	4	5	8	5	9	4	7	3	12	2	3	1	2	1	3	-1	1	1	-0.03	0.10	0.30
2139484	2024-07-14 10:30:00	12	0	1.82	3.95	3.60	1.79	4.05	4.10	10	5	9	11	7	8	21	12	17	1	10	5	22	1	3	2	3	1	2	-1	1	1	-0.03	0.10	0.50
1943904	2023-07-16 09:30:00	12	3	2.09	3.55	3.45	2.04	3.60	3.55	3	0	3	5	1	3	8	1	6	0	7	2	8	1	3	2	3	1	2	-1	1	1	-0.05	0.05	0.10
2139485	2024-07-14 10:25:00	12	3	2.28	3.70	2.68	2.16	3.95	3.00	3	0	4	2	3	4	5	3	8	4	6	1	9	2	3	1	2	1	3	-1	1	1	-0.12	0.25	0.32
1943907	2023-08-21 08:30:00	12	3	1.84	3.80	4.15	1.83	3.85	4.10	2	2	5	3	4	3	5	6	8	3	2	0	8	3	2	1	1	2	3	-1	1	-1	-0.01	0.05	-0.05
2139487	2024-07-18 07:30:00	12	1	2.26	3.65	3.00	2.47	3.75	2.63	0	2	17	3	5	7	3	7	24	22	18	1	25	3	2	1	1	2	3	1	1	-1	0.21	0.10	-0.37
1943965	2023-07-02 08:30:00	12	3	1.94	3.60	3.90	1.93	3.65	3.90	3	3	2	2	3	5	5	6	7	5	4	3	10	3	2	1	1	2	3	-1	1	0	-0.01	0.05	0.00
1943964	2023-07-02 08:30:00	12	3	1.95	3.85	3.60	1.94	3.80	3.70	5	6	7	5	5	10	10	11	17	10	9	3	20	3	2	1	1	2	3	-1	-1	1	-0.01	-0.05	0.10
1943967	2023-07-09 07:30:00	12	0	2.36	3.55	2.68	2.51	3.65	2.65	2	0	7	6	2	3	8	2	10	2	8	0	10	2	3	1	2	1	3	1	1	-1	0.15	0.10	-0.03
1943966	2023-07-02 10:30:00	12	1	2.19	3.70	3.10	2.29	3.70	2.92	2	1	4	4	1	3	6	2	7	2	6	1	8	2	3	1	2	1	3	1	0	-1	0.10	0.00	-0.18
1943961	2023-06-25 09:30:00	12	1	2.16	3.55	3.25	2.16	3.75	3.15	0	0	4	0	4	1	0	4	5	6	2	1	6	3	2	1	1	2	3	0	1	-1	0.00	0.20	-0.10
1943960	2023-06-25 08:30:00	12	0	1.74	3.85	4.65	1.74	3.95	4.50	0	6	8	0	6	7	0	12	15	15	3	0	15	3	2	1	1	2	3	0	1	-1	0.00	0.10	-0.15
1943963	2023-07-02 07:30:00	12	0	2.33	3.35	2.82	2.31	3.40	3.10	1	2	1	1	1	3	2	3	4	2	1	0	4	3	2	1	1	2	3	-1	1	1	-0.02	0.05	0.28
1943962	2023-06-25 10:30:00	12	0	1.59	4.20	5.50	1.60	4.20	5.30	0	2	4	1	3	1	1	5	5	4	0	0	5	3	1	1	1	2	2	1	0	-1	0.01	0.00	-0.20
2139559	2024-09-15 10:30:00	12	3	2.60	3.85	2.47	2.70	3.85	2.38	3	0	5	5	0	3	8	0	8	0	8	0	8	1	3	1	2	1	2	1	0	-1	0.10	0.00	-0.09
1943957	2023-06-22 10:30:00	12	3	1.88	3.75	4.00	1.84	3.75	4.20	8	3	4	6	4	7	14	7	11	3	10	6	17	1	3	2	3	1	2	-1	0	1	-0.04	0.00	0.20
2139560	2024-09-16 07:15:00	12	3	1.60	4.15	5.40	1.57	4.25	5.70	1	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	-1	1	1	-0.03	0.10	0.30
1943959	2023-06-25 07:30:00	12	1	1.92	3.60	3.95	1.90	3.75	3.90	4	0	2	2	2	3	6	2	5	1	5	2	7	1	3	2	3	1	2	-1	1	-1	-0.02	0.15	-0.05
1943958	2023-06-25 07:30:00	12	3	2.14	3.55	3.05	2.17	3.65	3.20	0	3	3	1	4	3	1	7	6	8	2	3	9	3	1	2	1	3	2	1	1	1	0.03	0.10	0.15
1943953	2023-06-18 08:30:00	12	0	2.42	3.55	2.81	2.38	3.55	2.87	1	2	2	0	1	3	1	3	5	4	2	0	5	3	2	1	1	2	3	-1	0	1	-0.04	0.00	0.06
1943952	2023-06-11 08:30:00	12	3	2.86	3.40	2.29	3.05	3.60	2.26	2	1	2	4	3	1	6	4	3	2	4	5	8	1	2	3	3	2	1	1	1	-1	0.19	0.20	-0.03
1943954	2023-06-22 07:30:00	12	3	2.65	3.50	2.57	2.76	3.45	2.51	7	3	9	12	3	10	19	6	19	1	14	1	20	1	3	1	2	1	2	1	-1	-1	0.11	-0.05	-0.06
1943949	2023-06-11 07:30:00	12	3	1.82	3.75	3.75	1.95	3.70	3.75	3	3	7	7	1	3	10	4	10	1	7	1	11	1	3	1	2	1	2	1	-1	0	0.13	-0.05	0.00
1943948	2023-06-08 10:30:00	12	1	1.67	4.00	4.95	1.67	4.05	4.90	0	1	1	0	1	1	0	2	2	2	0	0	2	3	1	1	1	2	2	0	1	-1	0.00	0.05	-0.05
1943951	2023-06-11 07:30:00	12	3	1.46	4.40	5.90	1.44	4.75	7.00	9	6	8	7	9	9	16	15	17	1	2	0	17	2	3	1	2	1	3	-1	1	1	-0.02	0.35	1.10
1943950	2023-06-11 07:30:00	12	3	2.17	3.30	3.20	2.57	3.40	2.73	5	2	7	4	3	8	9	5	15	7	11	1	16	2	3	1	2	1	3	1	1	-1	0.40	0.10	-0.47
2130360	2023-12-03 07:00:00	12	1	2.19	3.60	3.20	2.28	3.55	3.05	3	1	4	4	1	5	7	2	9	2	7	0	9	2	3	1	2	1	3	1	-1	-1	0.09	-0.05	-0.15
2130361	2023-12-03 10:30:00	12	3	1.61	3.80	6.00	1.67	3.75	5.50	1	3	5	3	1	2	4	4	7	5	5	2	9	2	2	1	1	1	3	1	-1	-1	0.06	-0.05	-0.50
2139583	2024-09-22 09:30:00	12	1	1.81	4.30	3.80	1.83	4.30	3.70	2	3	2	3	3	1	5	6	3	5	4	7	10	2	1	3	2	3	1	1	0	-1	0.02	0.00	-0.10
1943997	2023-09-10 07:30:00	12	1	1.77	3.80	4.50	1.70	4.05	4.65	5	3	6	1	7	9	6	10	15	11	7	2	17	3	2	1	1	2	3	-1	1	1	-0.07	0.25	0.15
1943998	2023-09-10 07:30:00	12	3	2.11	3.70	3.25	2.17	3.45	3.35	3	7	8	6	5	9	9	12	17	14	11	6	23	3	2	1	1	2	3	1	-1	1	0.06	-0.25	0.10
1943995	2023-09-04 10:00:00	12	0	1.97	3.85	3.55	1.93	3.90	3.60	10	5	9	10	6	10	20	11	19	3	12	4	23	1	3	2	3	1	2	-1	1	1	-0.04	0.05	0.05
2139526	2024-08-25 10:30:00	12	3	1.67	4.45	4.45	1.75	4.30	4.05	2	6	9	4	4	7	6	10	16	15	11	5	21	3	2	1	1	2	3	1	-1	-1	0.08	-0.15	-0.40
1943988	2023-08-31 07:30:00	12	1	1.52	4.50	5.80	1.54	4.40	5.70	13	13	19	11	13	21	24	26	40	20	18	4	44	3	2	1	1	2	3	1	-1	-1	0.02	-0.10	-0.10
1943990	2023-08-31 07:30:00	12	3	1.71	3.85	4.85	1.74	3.80	4.70	3	1	2	2	1	3	5	2	5	0	3	0	5	1	3	1	2	1	2	1	-1	-1	0.03	-0.05	-0.15
1943985	2023-08-27 07:30:00	12	0	2.40	3.65	2.78	2.40	3.60	2.80	3	2	4	4	2	6	7	4	10	3	6	0	10	2	3	1	2	1	3	0	-1	1	0.00	-0.05	0.02
1943980	2023-10-19 08:00:00	12	1	2.44	3.70	2.71	2.79	3.65	2.40	18	4	25	28	3	19	46	7	44	6	45	8	52	1	3	2	3	1	2	1	-1	-1	0.35	-0.05	-0.31
2139539	2024-09-01 10:30:00	12	0	1.64	4.20	5.00	1.69	4.10	4.65	4	7	6	6	4	4	10	11	10	4	3	4	14	2	1	2	1	3	1	1	-1	-1	0.05	-0.10	-0.35
1943977	2023-07-16 09:30:00	12	1	2.17	3.50	3.30	2.26	3.40	3.15	1	3	2	3	2	3	4	5	5	4	3	3	8	3	1	1	1	2	2	1	-1	-1	0.09	-0.10	-0.15
2139540	2024-09-01 10:30:00	12	3	2.23	3.70	3.05	2.46	3.50	2.80	2	8	7	6	5	8	8	13	15	15	10	8	23	3	2	1	1	2	3	1	-1	-1	0.23	-0.20	-0.25
1943976	2023-07-16 08:30:00	12	1	2.61	3.70	2.53	2.37	3.70	2.79	5	1	2	3	2	6	8	3	8	0	5	0	8	1	3	1	2	1	2	-1	0	1	-0.24	0.00	0.26
1943979	2023-08-21 07:30:00	12	3	1.82	3.60	4.45	1.86	3.50	4.45	1	3	2	2	3	4	3	6	6	4	1	1	7	3	1	1	1	2	2	1	-1	0	0.04	-0.10	0.00
2107798	2023-10-08 07:30:00	12	1	1.74	3.85	4.65	1.81	3.75	4.30	6	5	7	7	4	7	13	9	14	1	5	0	14	2	3	1	2	1	3	1	-1	-1	0.07	-0.10	-0.35
1943978	2023-07-16 10:30:00	12	3	1.82	4.05	3.95	1.88	4.15	3.60	1	2	6	3	4	3	4	6	9	5	3	0	9	3	2	1	1	2	3	1	1	-1	0.06	0.10	-0.35
2107799	2023-10-08 07:30:00	12	0	1.97	3.75	3.60	2.11	3.85	3.15	3	3	9	7	5	4	10	8	13	3	5	0	13	2	3	1	2	1	3	1	1	-1	0.14	0.10	-0.45
1943973	2023-07-09 08:30:00	12	3	2.44	3.40	2.90	2.49	3.35	2.86	6	7	10	8	6	12	14	13	22	9	10	1	23	2	3	1	2	1	3	1	-1	-1	0.05	-0.05	-0.04
1943972	2023-07-16 07:30:00	12	3	1.95	3.60	3.85	1.88	3.65	4.10	4	1	1	3	3	4	7	4	5	0	3	2	7	1	3	2	3	1	2	-1	1	1	-0.07	0.05	0.25
2139545	2024-09-08 07:30:00	12	1	1.66	4.10	4.90	1.71	4.05	4.55	1	3	6	3	3	3	4	6	9	7	5	2	11	3	2	1	1	2	3	1	-1	-1	0.05	-0.05	-0.35
1943975	2023-07-16 07:30:00	12	3	2.17	3.75	3.10	2.28	3.70	2.94	4	4	10	6	4	9	10	8	19	9	11	0	19	2	3	1	2	1	3	1	-1	-1	0.11	-0.05	-0.16
1943974	2023-07-16 07:30:00	12	3	2.17	3.55	3.25	2.08	3.55	3.50	4	1	3	3	2	6	7	3	9	2	6	0	9	2	3	1	2	1	3	-1	0	1	-0.09	0.00	0.25
1943969	2023-07-09 08:30:00	12	1	2.17	3.65	3.20	2.13	3.60	3.30	1	1	0	0	1	3	1	2	3	2	1	0	3	3	2	1	1	2	3	-1	-1	1	-0.04	-0.05	0.10
1943968	2023-07-13 08:30:00	12	3	1.78	3.80	4.40	1.78	3.85	4.40	1	1	2	2	1	1	3	2	3	1	2	1	4	1	3	1	2	1	2	0	1	0	0.00	0.05	0.00
1943971	2023-07-09 10:30:00	12	1	1.44	4.75	6.80	1.41	4.90	7.20	4	2	2	2	4	4	6	6	6	2	2	2	8	1	1	1	1	1	1	-1	1	1	-0.03	0.15	0.40
1943970	2023-07-09 07:30:00	12	1	1.51	4.40	6.30	1.50	4.40	6.30	3	2	4	4	3	4	7	5	8	1	3	0	8	2	3	1	2	1	3	-1	0	0	-0.01	0.00	0.00
1944024	2023-08-21 07:30:00	12	0	1.86	3.75	4.05	1.88	3.85	3.90	2	2	7	4	5	3	6	7	10	4	3	0	10	3	2	1	1	2	3	1	1	-1	0.02	0.10	-0.15
1944020	2023-07-09 07:30:00	12	1	2.53	3.50	2.72	2.47	3.45	2.80	3	3	6	5	3	4	8	6	10	2	4	0	10	2	3	1	2	1	3	-1	-1	1	-0.06	-0.05	0.08
1944023	2023-07-09 10:30:00	12	0	2.21	3.50	3.20	2.21	3.55	3.20	1	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	0	0.00	0.05	0.00
1944022	2023-07-09 07:30:00	12	3	1.77	3.60	4.20	1.78	3.75	4.50	2	1	6	5	4	3	7	5	9	3	5	1	10	2	3	1	2	1	3	1	1	1	0.01	0.15	0.30
1944014	2023-10-01 07:30:00	12	1	2.11	3.70	3.25	2.14	3.65	3.20	1	1	2	2	1	2	3	2	4	1	2	0	4	2	3	1	2	1	3	1	-1	-1	0.03	-0.05	-0.05
1944001	2023-09-17 05:00:00	12	3	2.48	3.75	2.43	2.21	3.80	2.99	12	2	9	9	2	13	21	4	22	1	18	0	22	2	3	1	2	1	3	-1	1	1	-0.27	0.05	0.56
2139647	2024-04-14 04:45:00	12	1	2.79	3.60	2.26	2.73	3.65	2.28	4	0	0	1	1	2	5	1	2	0	4	3	5	1	3	2	3	1	2	-1	1	1	-0.06	0.05	0.02
2139587	2024-09-23 06:15:00	12	3	1.87	4.00	3.35	1.96	4.00	3.45	4	4	4	5	4	3	9	8	7	2	3	4	11	1	2	3	3	2	1	1	0	1	0.09	0.00	0.10
2139588	2024-09-29 07:30:00	12	0	1.91	3.80	3.45	1.93	3.85	3.65	4	1	3	6	3	4	10	4	7	2	8	5	12	1	3	2	3	1	2	1	1	1	0.02	0.05	0.20
2139593	2024-09-29 07:30:00	12	1	1.64	4.45	4.65	1.65	4.50	4.50	1	4	5	2	5	4	3	9	9	6	0	0	9	3	1	1	1	2	2	1	1	-1	0.01	0.05	-0.15
1944032	2023-09-03 03:30:00	12	1	1.94	3.70	3.40	2.00	3.75	3.55	1	1	1	2	2	2	3	3	3	0	0	0	3	1	1	1	1	1	1	1	1	1	0.06	0.05	0.15
1944034	2023-09-17 03:30:00	12	1	2.14	3.40	3.45	2.19	3.40	3.35	0	1	1	1	2	1	1	3	2	2	0	1	3	3	1	2	1	3	2	1	0	-1	0.05	0.00	-0.10
